tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,month
603,14:15.6,24:19.1,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,3663,Sterling Pl & 7 Ave,40.67716489,-73.97382796,17896,Subscriber,1986,Jan-19
1243,14:15.9,34:59.5,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,34795,Subscriber,1986,Jan-19
709,14:22.2,26:11.7,3449,Eckford St & Engert Ave,40.72146256,-73.94800901,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,25705,Subscriber,1995,Jan-19
257,14:21.6,18:38.9,491,E 24 St & Park Ave S,40.74096374,-73.98602213,526,E 33 St & 5 Ave,40.74765947,-73.98490707,32604,Subscriber,1994,Jan-19
128,14:29.2,16:37.6,3467,W Broadway & Spring Street,40.72494672,-74.00165856,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,20862,Subscriber,1981,Jan-19
717,14:32.2,26:29.3,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,29882,Subscriber,1990,Jan-19
792,14:33.8,27:46.0,307,Canal St & Rutgers St,40.71427487,-73.98990025,503,E 20 St & Park Ave,40.73827428,-73.98751968,33077,Subscriber,1992,Jan-19
1082,14:35.6,32:38.3,493,W 45 St & 6 Ave,40.7568001,-73.98291153,468,Broadway & W 56 St,40.7652654,-73.98192338,27233,Customer,1989,Jan-19
417,14:44.9,21:42.2,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,403,E 2 St & 2 Ave,40.72502876,-73.99069656,20091,Subscriber,1987,Jan-19
559,14:46.7,24:05.7,478,11 Ave & W 41 St,40.76030096,-73.99884222,519,Pershing Square North,40.751873,-73.977706,33881,Subscriber,1977,Jan-19
292,14:56.7,19:48.8,3453,Devoe St & Lorimer St,40.71335226,-73.94910336,3449,Eckford St & Engert Ave,40.72146256,-73.94800901,30996,Subscriber,1988,Jan-19
368,15:05.5,21:14.1,528,2 Ave & E 31 St,40.74290902,-73.97706058,461,E 20 St & 2 Ave,40.73587678,-73.98205027,34321,Subscriber,1996,Jan-19
1166,14:57.7,34:23.9,453,W 22 St & 8 Ave,40.74475148,-73.99915362,3165,Central Park West & W 72 St,40.77579377,-73.97620574,20226,Subscriber,1989,Jan-19
595,15:01.0,24:56.6,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,174,E 25 St & 1 Ave,40.7381765,-73.97738662,31635,Subscriber,1988,Jan-19
776,15:15.8,28:12.7,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,3458,W 55 St & 6 Ave,40.76309387,-73.97835016,15734,Subscriber,1975,Jan-19
357,15:19.7,21:17.5,477,W 41 St & 8 Ave,40.75640548,-73.9900262,468,Broadway & W 56 St,40.7652654,-73.98192338,30884,Subscriber,1971,Jan-19
409,15:28.0,22:17.6,257,Lispenard St & Broadway,40.71939226,-74.00247214,401,Allen St & Rivington St,40.72019576,-73.98997825,15783,Subscriber,1995,Jan-19
533,15:25.3,24:19.1,325,E 19 St & 3 Ave,40.73624527,-73.98473765,265,Stanton St & Chrystie St,40.72229346,-73.99147535,31309,Subscriber,1984,Jan-19
259,15:28.9,19:48.1,3158,W 63 St & Broadway,40.77163851,-73.98261428,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,30416,Subscriber,1988,Jan-19
677,15:25.9,26:43.2,285,Broadway & E 14 St,40.73454567,-73.99074142,302,Avenue D & E 3 St,40.72082834,-73.97793172,32761,Subscriber,1994,Jan-19
342,15:36.3,21:18.6,315,South St & Gouverneur Ln,40.70355377,-74.00670227,259,South St & Whitehall St,40.70122128,-74.01234218,18598,Customer,1969,Jan-19
345,15:36.4,21:21.5,315,South St & Gouverneur Ln,40.70355377,-74.00670227,259,South St & Whitehall St,40.70122128,-74.01234218,16469,Customer,1969,Jan-19
330,15:48.3,21:18.6,3403,4 Ave & 9 St,40.6705135,-73.98876585,3396,Clinton St & 4 Place,40.6783563,-74.00014502,19290,Customer,1981,Jan-19
171,16:00.1,18:51.7,3453,Devoe St & Lorimer St,40.71335226,-73.94910336,3454,Leonard St & Maujer St,40.71036854,-73.94705951,19767,Subscriber,1983,Jan-19
485,15:51.7,23:57.6,505,6 Ave & W 33 St,40.74901271,-73.98848395,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,31161,Subscriber,1993,Jan-19
554,16:06.9,25:21.3,441,E 52 St & 2 Ave,40.756014,-73.967416,3141,1 Ave & E 68 St,40.76500525,-73.95818491,32903,Customer,1993,Jan-19
271,15:55.7,20:27.7,3543,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,27989,Subscriber,1887,Jan-19
1524,16:17.2,41:41.5,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3409,Bergen St & Smith St,40.6867443,-73.99063168,32820,Subscriber,1983,Jan-19
541,16:29.9,25:31.2,418,Front St & Gold St,40.70224,-73.982578,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,31618,Subscriber,1984,Jan-19
952,16:37.4,32:29.5,483,E 12 St & 3 Ave,40.73223272,-73.98889957,331,Pike St & Monroe St,40.71173107,-73.99193043,17324,Subscriber,1985,Jan-19
839,16:38.6,30:38.5,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,3408,Congress St & Clinton St,40.6881529,-73.99520919,25958,Subscriber,1992,Jan-19
535,16:42.7,25:37.9,383,Greenwich Ave & Charles St,40.735238,-74.000271,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,31987,Subscriber,1988,Jan-19
365,16:53.0,22:58.8,3684,W 12 St & W 4 St,40.73756121,-74.00398269,382,University Pl & E 14 St,40.73492695,-73.99200509,32189,Subscriber,1990,Jan-19
680,16:54.7,28:14.9,467,Dean St & 4 Ave,40.68312489,-73.97895137,3313,6 Ave & 12 St,40.6663181,-73.9854617,32700,Subscriber,1989,Jan-19
76,17:03.0,18:19.1,519,Pershing Square North,40.751873,-73.977706,519,Pershing Square North,40.751873,-73.977706,26778,Customer,1976,Jan-19
245,17:10.5,21:15.8,315,South St & Gouverneur Ln,40.70355377,-74.00670227,259,South St & Whitehall St,40.70122128,-74.01234218,32926,Customer,1969,Jan-19
489,17:35.4,25:45.3,441,E 52 St & 2 Ave,40.756014,-73.967416,3141,1 Ave & E 68 St,40.76500525,-73.95818491,15905,Customer,1993,Jan-19
141,17:32.6,19:54.2,3431,E 35 St & 3 Ave,40.746524,-73.977885,472,E 32 St & Park Ave,40.7457121,-73.98194829,15685,Subscriber,1978,Jan-19
1397,17:39.4,40:56.5,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,349,Rivington St & Ridge St,40.71850211,-73.98329859,17693,Subscriber,1971,Jan-19
767,17:49.4,30:36.7,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,34151,Subscriber,1970,Jan-19
1631,18:00.8,45:12.7,432,E 7 St & Avenue A,40.72621788,-73.98379855,316,Fulton St & William St,40.70955958,-74.00653609,25995,Subscriber,1992,Jan-19
1498,18:08.8,43:07.0,528,2 Ave & E 31 St,40.74290902,-73.97706058,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,14615,Subscriber,1983,Jan-19
957,18:07.1,34:04.2,3711,E 13 St & Avenue A,40.72966729,-73.98067966,498,Broadway & W 32 St,40.74854862,-73.98808416,30011,Subscriber,1993,Jan-19
519,18:10.8,26:50.5,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,418,Front St & Gold St,40.70224,-73.982578,27619,Subscriber,1988,Jan-19
665,18:24.5,29:30.3,3593,31 St & Broadway,40.761584,-73.925921,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,34407,Customer,1993,Jan-19
325,18:43.4,24:09.2,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,285,Broadway & E 14 St,40.73454567,-73.99074142,19028,Subscriber,1985,Jan-19
1624,18:43.6,45:48.4,519,Pershing Square North,40.751873,-73.977706,265,Stanton St & Chrystie St,40.72229346,-73.99147535,19608,Customer,1976,Jan-19
1745,18:48.6,47:54.2,304,Broadway & Battery Pl,40.70463334,-74.01361706,504,1 Ave & E 16 St,40.73221853,-73.98165557,26117,Customer,1996,Jan-19
577,18:54.1,28:31.7,448,W 37 St & 10 Ave,40.75660359,-73.9979009,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,31969,Subscriber,1983,Jan-19
446,18:54.8,26:21.7,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3313,6 Ave & 12 St,40.6663181,-73.9854617,21045,Subscriber,1993,Jan-19
821,19:00.9,32:42.2,493,W 45 St & 6 Ave,40.7568001,-73.98291153,468,Broadway & W 56 St,40.7652654,-73.98192338,34017,Customer,1992,Jan-19
307,19:04.5,24:12.3,379,W 31 St & 7 Ave,40.749156,-73.9916,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18840,Subscriber,1956,Jan-19
933,19:22.4,34:56.2,467,Dean St & 4 Ave,40.68312489,-73.97895137,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,15536,Subscriber,1995,Jan-19
344,19:23.9,25:08.5,533,Broadway & W 38 St,40.75299641,-73.98721619,334,W 20 St & 7 Ave,40.74238787,-73.99726235,35284,Subscriber,1986,Jan-19
749,19:22.6,31:51.9,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,27954,Subscriber,1983,Jan-19
1725,19:28.3,48:13.4,304,Broadway & Battery Pl,40.70463334,-74.01361706,504,1 Ave & E 16 St,40.73221853,-73.98165557,18494,Customer,1996,Jan-19
1165,19:31.0,38:56.2,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,3092,Berry St & N 8 St,40.7190095,-73.95852515,26732,Subscriber,1977,Jan-19
483,19:33.9,27:37.4,459,W 20 St & 11 Ave,40.746745,-74.007756,466,W 25 St & 6 Ave,40.74395411,-73.99144871,30720,Subscriber,1982,Jan-19
2092,19:34.2,54:27.0,127,Barrow St & Hudson St,40.73172428,-74.00674436,440,E 45 St & 3 Ave,40.75255434,-73.97282625,35544,Subscriber,1994,Jan-19
596,19:31.6,29:28.4,3593,31 St & Broadway,40.761584,-73.925921,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,28921,Subscriber,1993,Jan-19
125,19:45.3,21:50.5,523,W 38 St & 8 Ave,40.75466591,-73.99138152,533,Broadway & W 38 St,40.75299641,-73.98721619,20305,Subscriber,1988,Jan-19
305,19:39.7,24:45.1,504,1 Ave & E 16 St,40.73221853,-73.98165557,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19819,Subscriber,1985,Jan-19
136,19:41.1,21:57.7,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,3631,Crown St & Bedford Ave,40.666563,-73.956741,30990,Subscriber,1978,Jan-19
1561,19:49.9,45:51.1,519,Pershing Square North,40.751873,-73.977706,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15965,Customer,1980,Jan-19
515,19:51.0,28:26.5,3295,Central Park W & W 96 St,40.79127,-73.964839,3282,5 Ave & E 88 St,40.78307,-73.95939,25757,Subscriber,1992,Jan-19
2335,19:58.8,58:54.4,3693,N 11 St & Kent Ave,40.72248189,-73.95921931,519,Pershing Square North,40.751873,-73.977706,35580,Subscriber,1970,Jan-19
638,19:43.4,30:22.1,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,458,11 Ave & W 27 St,40.751396,-74.005226,24803,Subscriber,1970,Jan-19
2723,20:03.4,05:27.2,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,445,E 10 St & Avenue A,40.72740794,-73.98142006,28420,Subscriber,1972,Jan-19
873,20:02.2,34:35.8,3556,24 St & 41 Ave,40.7527085,-73.9397405,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,17412,Subscriber,1971,Jan-19
669,20:16.3,31:26.0,519,Pershing Square North,40.751873,-73.977706,447,8 Ave & W 52 St,40.76370739,-73.9851615,33228,Subscriber,1994,Jan-19
268,20:17.3,24:45.4,504,1 Ave & E 16 St,40.73221853,-73.98165557,174,E 25 St & 1 Ave,40.7381765,-73.97738662,33106,Subscriber,1986,Jan-19
498,20:29.3,28:47.4,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3139,E 72 St & Park Ave,40.77118288,-73.96409422,35274,Subscriber,1974,Jan-19
344,20:46.8,26:30.8,326,E 11 St & 1 Ave,40.72953837,-73.98426726,174,E 25 St & 1 Ave,40.7381765,-73.97738662,28017,Subscriber,1987,Jan-19
353,20:48.8,26:41.9,3602,31 Ave & 34 St,40.763154,-73.920827,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,27008,Subscriber,1990,Jan-19
531,21:19.8,30:11.0,401,Allen St & Rivington St,40.72019576,-73.98997825,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,35223,Subscriber,1991,Jan-19
105,21:23.5,23:09.3,3467,W Broadway & Spring Street,40.72494672,-74.00165856,3474,6 Ave & Spring St,40.7252557,-74.00412083,35096,Subscriber,1981,Jan-19
1168,21:26.4,40:55.0,514,12 Ave & W 40 St,40.76087502,-74.00277668,3684,W 12 St & W 4 St,40.73756121,-74.00398269,25603,Subscriber,1983,Jan-19
792,21:28.6,34:40.8,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3116,Huron St & Franklin St,40.73266,-73.95826,35143,Subscriber,1990,Jan-19
1137,21:35.4,40:33.2,514,12 Ave & W 40 St,40.76087502,-74.00277668,3684,W 12 St & W 4 St,40.73756121,-74.00398269,34989,Subscriber,1985,Jan-19
822,21:33.2,35:16.2,3134,3 Ave & E 62 St,40.76312584,-73.96526895,3158,W 63 St & Broadway,40.77163851,-73.98261428,20180,Subscriber,1954,Jan-19
1697,21:37.5,49:55.0,3088,Union Ave & Jackson St,40.7160751,-73.952029,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,34994,Subscriber,1993,Jan-19
2348,21:52.2,01:00.5,3088,Union Ave & Jackson St,40.7160751,-73.952029,471,Grand St & Havemeyer St,40.71286844,-73.95698119,21092,Customer,1969,Jan-19
263,21:52.5,26:15.8,3461,Murray St & Greenwich St,40.71485151,-74.01122332,3002,South End Ave & Liberty St,40.711512,-74.015756,33780,Subscriber,1975,Jan-19
131,21:59.5,24:11.4,3431,E 35 St & 3 Ave,40.746524,-73.977885,472,E 32 St & Park Ave,40.7457121,-73.98194829,19207,Subscriber,1978,Jan-19
1081,21:57.9,39:59.3,401,Allen St & Rivington St,40.72019576,-73.98997825,504,1 Ave & E 16 St,40.73221853,-73.98165557,29562,Subscriber,1994,Jan-19
554,22:02.1,31:17.1,325,E 19 St & 3 Ave,40.73624527,-73.98473765,312,Allen St & Stanton St,40.722055,-73.989111,32488,Subscriber,1970,Jan-19
756,22:01.2,34:37.8,509,9 Ave & W 22 St,40.7454973,-74.00197139,326,E 11 St & 1 Ave,40.72953837,-73.98426726,30864,Subscriber,1990,Jan-19
2350,22:12.7,01:22.9,474,5 Ave & E 29 St,40.7451677,-73.98683077,360,William St & Pine St,40.70717936,-74.00887308,26529,Subscriber,1984,Jan-19
1569,22:02.7,48:12.4,401,Allen St & Rivington St,40.72019576,-73.98997825,3431,E 35 St & 3 Ave,40.746524,-73.977885,18392,Subscriber,1994,Jan-19
2348,22:07.6,01:16.1,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3338,2 Ave & E 99 St,40.7862586,-73.94552579,34934,Subscriber,1979,Jan-19
841,21:59.4,36:01.2,474,5 Ave & E 29 St,40.7451677,-73.98683077,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,27516,Subscriber,1980,Jan-19
619,22:10.2,32:29.8,483,E 12 St & 3 Ave,40.73223272,-73.98889957,386,Centre St & Worth St,40.71494807,-74.00234482,32346,Subscriber,1995,Jan-19
408,22:13.0,29:01.0,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,509,9 Ave & W 22 St,40.7454973,-74.00197139,18594,Subscriber,1988,Jan-19
464,22:10.9,29:55.0,3656,E 2 St & Avenue A,40.72307749,-73.98583621,461,E 20 St & 2 Ave,40.73587678,-73.98205027,33998,Subscriber,1986,Jan-19
592,22:21.5,32:14.4,312,Allen St & Stanton St,40.722055,-73.989111,461,E 20 St & 2 Ave,40.73587678,-73.98205027,21282,Subscriber,1998,Jan-19
363,22:26.1,28:30.0,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,447,8 Ave & W 52 St,40.76370739,-73.9851615,16648,Subscriber,1995,Jan-19
1385,22:28.6,45:34.5,524,W 43 St & 6 Ave,40.75527307,-73.98316936,3336,E 97 St & Madison Ave,40.787801,-73.953559,34391,Subscriber,1981,Jan-19
1482,22:32.8,47:15.1,402,Broadway & E 22 St,40.7403432,-73.98955109,392,Jay St & Tech Pl,40.695065,-73.987167,29384,Subscriber,1980,Jan-19
1757,22:33.4,51:51.2,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,34682,Subscriber,1887,Jan-19
535,22:47.6,31:43.5,128,MacDougal St & Prince St,40.72710258,-74.00297088,195,Liberty St & Broadway,40.70905623,-74.01043382,33260,Subscriber,1998,Jan-19
511,22:53.0,31:24.2,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,3332,Degraw St & Hoyt St,40.68199044,-73.99079025,32178,Subscriber,1978,Jan-19
684,22:58.5,34:23.3,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3086,Graham Ave & Conselyea St,40.715143,-73.944507,16202,Subscriber,1992,Jan-19
406,23:11.1,29:58.0,383,Greenwich Ave & Charles St,40.735238,-74.000271,237,E 11 St & 2 Ave,40.73047309,-73.98672378,35235,Subscriber,1969,Jan-19
847,23:13.3,37:20.5,127,Barrow St & Hudson St,40.73172428,-74.00674436,514,12 Ave & W 40 St,40.76087502,-74.00277668,17123,Subscriber,1989,Jan-19
224,23:15.0,26:59.9,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,35069,Subscriber,1961,Jan-19
307,23:17.4,28:24.8,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,447,8 Ave & W 52 St,40.76370739,-73.9851615,33440,Subscriber,1994,Jan-19
896,23:20.7,38:17.5,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3077,Stagg St & Union Ave,40.70877084,-73.95095259,32463,Subscriber,1990,Jan-19
226,23:23.3,27:10.3,470,W 20 St & 8 Ave,40.74345335,-74.00004031,3259,9 Ave & W 28 St,40.74937024,-73.99923384,33968,Subscriber,1979,Jan-19
1940,23:40.6,56:00.9,254,W 11 St & 6 Ave,40.73532427,-73.99800419,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,16243,Subscriber,1986,Jan-19
507,23:50.4,32:18.3,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,33795,Subscriber,1973,Jan-19
1004,24:17.8,41:02.2,514,12 Ave & W 40 St,40.76087502,-74.00277668,3684,W 12 St & W 4 St,40.73756121,-74.00398269,26341,Customer,1969,Jan-19
718,24:13.4,36:11.9,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,29878,Subscriber,1974,Jan-19
399,23:41.7,30:21.7,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3115,India St & Manhattan Ave,40.73232194,-73.9550858,26622,Subscriber,1959,Jan-19
412,24:35.4,31:27.9,447,8 Ave & W 52 St,40.76370739,-73.9851615,3163,Central Park West & W 68 St,40.7734066,-73.97782542,32847,Subscriber,1994,Jan-19
414,24:44.9,31:39.3,261,Johnson St & Gold St,40.69474881,-73.98362464,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,31571,Subscriber,1966,Jan-19
334,24:51.7,30:26.0,467,Dean St & 4 Ave,40.68312489,-73.97895137,3377,Carroll St & Bond St,40.6786115,-73.99037292,21288,Subscriber,1987,Jan-19
1016,24:59.2,41:55.8,423,W 54 St & 9 Ave,40.76584941,-73.98690506,470,W 20 St & 8 Ave,40.74345335,-74.00004031,27815,Subscriber,1982,Jan-19
425,24:59.2,32:04.5,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,19185,Subscriber,1993,Jan-19
515,24:57.5,33:33.0,146,Hudson St & Reade St,40.71625008,-74.0091059,308,St James Pl & Oliver St,40.71307916,-73.99851193,30682,Subscriber,1963,Jan-19
558,25:08.1,34:27.0,3226,W 82 St & Central Park West,40.78275,-73.97137,468,Broadway & W 56 St,40.7652654,-73.98192338,35205,Subscriber,1963,Jan-19
318,25:16.9,30:35.6,448,W 37 St & 10 Ave,40.75660359,-73.9979009,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,31986,Subscriber,1988,Jan-19
477,25:20.0,33:17.2,467,Dean St & 4 Ave,40.68312489,-73.97895137,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,15933,Subscriber,1982,Jan-19
845,25:23.2,39:29.0,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,349,Rivington St & Ridge St,40.71850211,-73.98329859,30750,Subscriber,1977,Jan-19
745,25:42.1,38:07.6,435,W 21 St & 6 Ave,40.74173969,-73.99415556,501,FDR Drive & E 35 St,40.744219,-73.97121214,30701,Subscriber,1978,Jan-19
465,25:33.8,33:19.1,237,E 11 St & 2 Ave,40.73047309,-73.98672378,402,Broadway & E 22 St,40.7403432,-73.98955109,32374,Subscriber,1981,Jan-19
580,26:00.8,35:41.0,476,E 31 St & 3 Ave,40.74394314,-73.97966069,305,E 58 St & 3 Ave,40.76095756,-73.96724467,29376,Subscriber,1990,Jan-19
755,25:52.2,38:27.7,3296,E 93 St & 2 Ave,40.78245418,-73.94891962,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,30535,Subscriber,1979,Jan-19
205,25:55.0,29:20.4,312,Allen St & Stanton St,40.722055,-73.989111,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,20942,Subscriber,1991,Jan-19
2278,26:05.1,04:03.8,468,Broadway & W 56 St,40.7652654,-73.98192338,3306,10 St & 7 Ave,40.6662078,-73.98199886,34694,Subscriber,1981,Jan-19
1232,26:05.6,46:38.0,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,442,W 27 St & 7 Ave,40.746647,-73.993915,26412,Subscriber,1973,Jan-19
2427,26:09.6,06:36.9,493,W 45 St & 6 Ave,40.7568001,-73.98291153,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,34751,Subscriber,1975,Jan-19
1707,26:10.9,54:38.3,285,Broadway & E 14 St,40.73454567,-73.99074142,456,E 53 St & Madison Ave,40.7597108,-73.97402311,28435,Customer,1998,Jan-19
198,26:11.7,29:30.3,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3354,3 St & Prospect Park West,40.668132,-73.97363831,26818,Subscriber,1979,Jan-19
2510,26:20.6,08:11.1,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,20055,Subscriber,1988,Jan-19
1503,26:17.4,51:20.9,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,26108,Subscriber,1980,Jan-19
83,26:29.9,27:53.0,3467,W Broadway & Spring Street,40.72494672,-74.00165856,3474,6 Ave & Spring St,40.7252557,-74.00412083,15692,Subscriber,1981,Jan-19
1372,26:39.7,49:31.9,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,307,Canal St & Rutgers St,40.71427487,-73.98990025,34909,Subscriber,1991,Jan-19
133,26:33.7,28:47.2,3077,Stagg St & Union Ave,40.70877084,-73.95095259,3454,Leonard St & Maujer St,40.71036854,-73.94705951,31129,Subscriber,1984,Jan-19
299,26:42.8,31:42.1,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3106,Driggs Ave & N Henry St,40.72325,-73.94308,21622,Subscriber,1951,Jan-19
470,26:21.6,34:12.2,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,3397,Court St & Nelson St,40.6763947,-73.99869893,25514,Subscriber,1968,Jan-19
63,26:54.2,27:57.6,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3318,2 Ave & E 96 St,40.7839636,-73.9471673,28281,Subscriber,1995,Jan-19
44465,27:01.7,48:06.9,3377,Carroll St & Bond St,40.6786115,-73.99037292,3096,Union Ave & N 12 St,40.71924,-73.95242,31046,Customer,1989,Jan-19
149,27:00.2,29:30.0,2010,Grand St & Greene St,40.72165481,-74.00234737,3435,Grand St & Elizabeth St,40.718822,-73.99596,27555,Subscriber,1984,Jan-19
993,27:17.3,43:51.2,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,28403,Subscriber,1962,Jan-19
449,27:18.3,34:47.8,461,E 20 St & 2 Ave,40.73587678,-73.98205027,357,E 11 St & Broadway,40.73261787,-73.99158043,35120,Subscriber,1996,Jan-19
